"","country","sex","bc_cate","edu2","TotalN","ChildlessN","NeverInUnionN","prop_childless","prop_neverinunion"
"979","Iceland","Women","1960-1969","Low",1.07098107603854,0.102702802575223,NA,9.6,NA
"980","Iceland","Women","1970-1979","High",1.07460735055145,0.125633566043724,0.0609599966151535,11.7,48.5
"981","Iceland","Women","1970-1979","Low",1.28773457306874,0.104582255021621,NA,8.1,NA
"982","Iceland","Women","1970-1979",NA,0.0905740938391038,NA,NA,NA,NA
"983","Iceland","Women","1980-1989","High",0.633458013841191,0.0304799983075767,NA,4.8,NA
"984","Iceland","Women","1980-1989","Low",0.47926219100591,NA,NA,NA,NA
"985","India","Men","1960-1969","High",9012.49912431801,664.996858932544,123.118677444756,7.4,18.5
"986","India","Men","1960-1969","Low",7739.21250131261,521.608805985888,116.807875074679,6.7,22.4
"987","India","Men","1970-1979","High",14570.5695405725,1389.94074546534,479.731888718088,9.5,34.5
"988","India","Men","1970-1979","Low",10856.5741852339,850.295309399371,253.544164678548,7.8,29.8
"989","India","Men","1980-1989","High",1761.9999992724,253.953295347863,114.02501967689,14.4,44.9
"990","India","Men","1980-1989","Low",2042.34565762663,195.395913892775,74.5870046154596,9.6,38.2
"991","India","Women","1960-1969","High",23146.8507214462,945.330873692175,265.079311336041,4.1,28
"992","India","Women","1960-1969","Low",31054.1729250037,948.317473218078,136.613148659701,3.1,14.4
"993","India","Women","1970-1979","High",80216.5150642258,3449.23518634646,1069.13424993283,4.3,31
"994","India","Women","1970-1979","Low",86076.7310423487,2858.67546914134,619.114357659593,3.3,21.7
"995","India","Women","1980-1989","High",9312.75961753004,601.634976902511,242.285280389246,6.5,40.3
"996","India","Women","1980-1989","Low",13549.6149715666,601.679743311484,151.002778271679,4.4,25.1
"997","Indonesia","Men","1960-1969","High",1209.15488222241,25.1768631339073,NA,2.1,NA
"998","Indonesia","Men","1960-1969","Low",1196.18890265375,24.152056902647,NA,2,NA
"999","Indonesia","Men","1960-1969",NA,9.34927988052368,NA,NA,NA,NA
"1000","Indonesia","Men","1970-1979","High",1532.95391181111,60.6091750264168,NA,4,NA
"1001","Indonesia","Men","1970-1979","Low",2047.81785167009,85.2878050506115,NA,4.2,NA
"1002","Indonesia","Men","1970-1979",NA,8.39067894220352,NA,NA,NA,NA
"1003","Indonesia","Men","1980-1989","High",442.335051827133,29.0169791579247,NA,6.6,NA
"1004","Indonesia","Men","1980-1989","Low",593.388999551535,29.7462758421898,NA,5,NA
"1005","Indonesia","Men","1980-1989",NA,1.43535995483398,NA,NA,NA,NA
"1006","Indonesia","Women","1960-1969","High",1245.44862890989,87.0145637467504,36.2693511024117,7,41.7
"1007","Indonesia","Women","1960-1969","Low",1689.47797617316,79.2688131183386,23.0150388777256,4.7,29
"1008","Indonesia","Women","1960-1969",NA,2.67692396044731,0.925059974193573,NA,34.6,NA
"1009","Indonesia","Women","1970-1979","High",7310.80224135518,513.792257703841,213.668482139707,7,41.6
"1010","Indonesia","Women","1970-1979","Low",6971.96561064571,283.304883934557,107.133555755019,4.1,37.8
"1011","Indonesia","Women","1970-1979",NA,17.0124982893467,1.77507103979588,0.495015993714333,10.4,27.9
"1012","Indonesia","Women","1980-1989","High",1692.66809028387,141.549169838428,48.9559158086777,8.4,34.6
"1013","Indonesia","Women","1980-1989","Low",2670.76638227701,117.770377233624,44.3760541081429,4.4,37.7
"1014","Indonesia","Women","1980-1989",NA,12.0154161602259,1.73538398742676,NA,14.4,NA
"1015","Ireland","Men","1910-1919","High",0.138034700081676,NA,NA,NA,NA
"1016","Ireland","Men","1910-1919","Low",0.300441700413046,NA,NA,NA,NA
"1017","Ireland","Men","1920-1929","High",2.5220837226777,0.28823924581117,0.213136972946423,11.4,73.9
"1018","Ireland","Men","1920-1929","Low",2.84714178519926,0.852577857219849,0.576494801641338,29.9,67.6
"1019","Ireland","Men","1930-1939","High",7.35760325816161,0.614597724725929,0.269739573692076,8.4,43.9
"1020","Ireland","Men","1930-1939","Low",10.9806132343455,2.02759506970209,1.19492584502887,18.5,58.9
"1021","Ireland","Men","1930-1939",NA,0.195857688744217,0.045636838537694,0.045636838537694,23.3,100
"1022","Ireland","Men","1940-1949","High",15.1989434723985,1.70076879094299,0.442863849478351,11.2,26
"1023","Ireland","Men","1940-1949","Low",17.617221853764,4.06587191004176,2.02714496943569,23.1,49.9
"1024","Ireland","Men","1940-1949",NA,0.647760873997367,0.166375949940135,0.075102272864747,25.7,45.1
"1025","Ireland","Men","1950-1959","High",23.6847197040261,2.97798168481154,1.85059907002273,12.6,62.1
"1026","Ireland","Men","1950-1959","Low",23.3238018060118,4.47409766607123,3.55028641830004,19.2,79.4
"1027","Ireland","Men","1950-1959",NA,1.15937907945457,0.222517659589879,0.0934076395265748,19.2,42
"1028","Ireland","Men","1960-1969","High",29.1428153134905,6.93593175359309,2.94492451881108,23.8,42.5
"1029","Ireland","Men","1960-1969","Low",26.5386732474089,8.42640412138074,5.25801801451544,31.8,62.4
"1030","Ireland","Men","1960-1969",NA,0.709116981034347,0.0597675139812912,0.0597675139812912,8.4,100
"1031","Ireland","Men","1970-1979","High",21.2173091031594,5.6274577944867,1.46616996137399,26.5,26.1
"1032","Ireland","Men","1970-1979","Low",16.5796444718801,3.5312890635425,1.40167979654077,21.3,39.7
"1033","Ireland","Men","1970-1979",NA,0.205743029624462,0.137162019749641,NA,66.7,NA
"1034","Ireland","Men","1980-1989","High",9.14671719281312,5.042688274846,1.52072148194084,55.1,30.2
"1035","Ireland","Men","1980-1989","Low",6.02498237288202,1.24338261213808,0.966740383851451,20.6,77.8
"1036","Ireland","Men","1980-1989",NA,0.470662922926726,0.17963187068116,NA,38.2,NA
"1037","Ireland","Women","1905-1909","High",0.0966491712876518,0.0966491712876518,NA,100,NA
"1038","Ireland","Women","1910-1919","High",0.0966491712876518,NA,NA,NA,NA
"1039","Ireland","Women","1910-1919","Low",0.080987784508352,0.080987784508352,NA,100,NA
"1040","Ireland","Women","1920-1929","High",3.20321225571501,0.537084572598089,0.150466916631343,16.8,28
"1041","Ireland","Women","1920-1929","Low",2.77438696918472,0.532931838204149,0.451944053695797,19.2,84.8
"1042","Ireland","Women","1930-1939","High",7.15345490014143,1.72316459216463,0.915911468616361,24.1,53.2
"1043","Ireland","Women","1930-1939","Low",8.32112676765098,1.05069654045091,0.722592668023568,12.6,68.8
"1044","Ireland","Women","1930-1939",NA,0.366095693476669,0.0761272087975753,0.0761272087975753,20.8,100
"1045","Ireland","Women","1940-1949","High",15.2843400156293,2.11064233359715,1.36032567457661,13.8,64.5
"1046","Ireland","Women","1940-1949","Low",21.5303647166075,2.03982398045652,1.07839956063175,9.5,52.9
"1047","Ireland","Women","1940-1949",NA,0.161453236031075,NA,NA,NA,NA
"1048","Ireland","Women","1950-1959","High",21.5438702631342,3.83426925470162,1.81843208139084,17.8,47.4
"1049","Ireland","Women","1950-1959","Low",27.6915038801646,2.52501626551385,1.47234462045803,9.1,58.3
"1050","Ireland","Women","1950-1959",NA,0.259889908282534,0.0538177453436917,NA,20.7,NA
"1051","Ireland","Women","1960-1969","High",26.0812532584975,3.01972114858276,1.73310567714697,11.6,57.4
"1052","Ireland","Women","1960-1969","Low",35.6892535652607,4.18502602627106,2.12645848182095,11.7,50.8
"1053","Ireland","Women","1960-1969",NA,0.102341113904752,NA,NA,NA,NA
"1054","Ireland","Women","1970-1979","High",21.0907721530517,3.48782762461133,0.501310680623378,16.5,14.4
"1055","Ireland","Women","1970-1979","Low",19.4317582430186,1.96237570673298,0.246220333387102,10.1,12.5
"1056","Ireland","Women","1970-1979",NA,0.31922923524994,NA,NA,NA,NA
"1057","Ireland","Women","1980-1989","High",11.3792574177034,2.0029932762845,0.914134743935879,17.6,45.6
"1058","Ireland","Women","1980-1989","Low",4.76306876316727,0.783743587874473,0.434296011048987,16.5,55.4
"1059","Ireland",NA,"1920-1929","High",0.0881222013580683,0.0881222013580683,NA,100,NA
"1060","Ireland",NA,"1930-1939","High",0.25010609441437,NA,NA,NA,NA
"1061","Ireland",NA,"1930-1939","Low",0.412086883967227,0.0881222013580683,0.0881222013580683,21.4,100
"1062","Ireland",NA,"1940-1949","High",0.528771469912314,NA,NA,NA,NA
"1063","Ireland",NA,"1940-1949","Low",0.440649268554246,NA,NA,NA,NA
"1064","Ireland",NA,"1950-1959","High",0.457814042280205,NA,NA,NA,NA
"1065","Ireland",NA,"1950-1959","Low",0.324168981807389,0.162084490903695,NA,50,NA
"1066","Ireland",NA,"1960-1969","High",0.32415140267716,NA,NA,NA,NA
"1067","Ireland",NA,"1960-1969","Low",0.193428312866018,0.193428312866018,NA,100,NA
"1068","Italy","Men","1920-1929","High",1.79080192663707,NA,NA,NA,NA
"1069","Italy","Men","1920-1929","Low",5.5618010763496,NA,NA,NA,NA
"1070","Italy","Men","1920-1929",NA,1.94248968942212,NA,NA,NA,NA
"1071","Italy","Men","1930-1939","High",43.0559087760995,1.3847841142229,NA,3.2,NA
"1072","Italy","Men","1930-1939","Low",92.16785323307,6.00781051028886,2.07586867810015,6.5,34.6
"1073","Italy","Men","1930-1939",NA,4.09237018809783,NA,NA,NA,NA
"1074","Italy","Men","1940-1949","High",81.5076753615342,13.0060062098719,4.73221030238185,16,36.4
"1075","Italy","Men","1940-1949","Low",187.334973963529,16.2785577149867,7.47280351127487,8.7,45.9
"1076","Italy","Men","1940-1949",NA,11.4418362541818,1.84002138605616,NA,16.1,NA
"1077","Italy","Men","1950-1959","High",170.148788821033,26.2623343634,5.00220830953216,15.4,19
"1078","Italy","Men","1950-1959","Low",176.134111084913,26.9331636774499,13.6858966608378,15.3,50.8
"1079","Italy","Men","1950-1959",NA,8.94472911095492,3.35011183763579,3.35011183763579,37.5,100
"1080","Italy","Men","1960-1969","High",208.00685618849,60.0614047371942,17.1121634222712,28.9,28.5
"1081","Italy","Men","1960-1969","Low",231.346197229238,68.543489591016,35.8570392356816,29.6,52.3
"1082","Italy","Men","1960-1969",NA,9.20915156778255,3.11202665607985,3.11202665607985,33.8,100
"1083","Italy","Men","1970-1979","High",232.743918135879,92.2098028230108,47.0940098875071,39.6,51.1
"1084","Italy","Men","1970-1979","Low",206.138880470781,67.8221088027697,36.7167714808921,32.9,54.1
"1085","Italy","Men","1970-1979",NA,17.5181962548417,8.69924786784928,5.71869309574312,49.7,65.7
"1086","Italy","Men","1980-1989","High",86.0061116655036,57.6130427805697,24.9008070269215,67,43.2
"1087","Italy","Men","1980-1989","Low",73.9936466414968,31.9020479494221,18.7868681880391,43.1,58.9
"1088","Italy","Men","1980-1989",NA,11.5295102724562,6.7685965650161,6.7685965650161,58.7,100
"1089","Italy","Women","1920-1929","High",6.56850225188163,1.70258342769384,NA,25.9,NA
"1090","Italy","Women","1920-1929","Low",25.1651752063659,NA,NA,NA,NA
"1091","Italy","Women","1920-1929",NA,7.32646110353703,1.82051156838384,1.82051156838384,24.8,100
"1092","Italy","Women","1930-1939","High",59.9695101687654,6.67909839426469,1.75368677884832,11.1,26.3
"1093","Italy","Women","1930-1939","Low",146.267230148309,3.97070271120293,2.15528957559849,2.7,54.3
"1094","Italy","Women","1930-1939",NA,7.34651153305006,NA,NA,NA,NA
"1095","Italy","Women","1940-1949","High",101.527491633861,16.4595668712339,11.7842995747456,16.2,71.6
"1096","Italy","Women","1940-1949","Low",218.465624117739,21.3639288753706,7.38817016435549,9.8,34.6
"1097","Italy","Women","1940-1949",NA,9.48803923173012,3.41259614334392,1.70629807167196,36,50
"1098","Italy","Women","1950-1959","High",167.890469620619,40.0431397511697,8.83310294996902,23.9,22.1
"1099","Italy","Women","1950-1959","Low",205.975725956488,22.0075047983985,10.0059697259921,10.7,45.5
"1100","Italy","Women","1950-1959",NA,6.87089031595864,NA,NA,NA,NA
"1101","Italy","Women","1960-1969","High",244.285107376446,68.353159517421,16.9338904378451,28,24.8
"1102","Italy","Women","1960-1969","Low",256.62389400273,61.5441316499384,26.4581780860672,24,43
"1103","Italy","Women","1960-1969",NA,11.653695218592,7.51026673980888,5.93726914236113,64.4,79.1
"1104","Italy","Women","1970-1979","High",250.184355154917,72.107432926478,37.1567892379034,28.8,51.5
"1105","Italy","Women","1970-1979","Low",178.650310781316,42.9946258553239,17.7839737118376,24.1,41.4
"1106","Italy","Women","1970-1979",NA,10.8113081816988,2.23989652345513,NA,20.7,NA
"1107","Italy","Women","1980-1989","High",69.6427373463108,29.2059607155706,4.20231989481112,41.9,14.4
"1108","Italy","Women","1980-1989","Low",95.2809497339249,38.3182922415215,17.1399706246652,40.2,44.7
"1109","Italy","Women","1980-1989",NA,4.4237928971969,4.4237928971969,1.97069230881183,100,44.5
"1110","Ivory Coast","Men","1950-1959","High",159.286662273109,0.287833005189896,0.287833005189896,0.2,100
"1111","Ivory Coast","Men","1950-1959","Low",161.522210493684,2.39108204841614,NA,1.5,NA
"1112","Ivory Coast","Men","1960-1969","High",352.08129850775,14.9493051469326,6.41786816716194,4.2,42.9
"1113","Ivory Coast","Men","1960-1969","Low",398.274909261614,10.0395370423794,3.18642902374268,2.5,31.7
"1114","Ivory Coast","Men","1970-1979","High",415.327649194747,34.2388578355312,21.736446917057,8.2,63.5
"1115","Ivory Coast","Men","1970-1979","Low",400.895322050899,22.4933499656618,14.214755050838,5.6,63.2
"1116","Ivory Coast","Women","1960-1969","High",352.183543555439,17.7278118431568,7.29748791456223,5,41.2
"1117","Ivory Coast","Women","1960-1969","Low",704.385139793158,15.59709110111,1.01248800009489,2.2,6.5
"1118","Ivory Coast","Women","1970-1979","High",587.70529832691,36.5177139639854,14.5270829945803,6.2,39.8
"1119","Ivory Coast","Women","1970-1979","Low",1008.68526990712,21.5187280327082,4.44160094857216,2.1,20.6
"1120","Ivory Coast","Women","1970-1979",NA,0.399506986141205,NA,NA,NA,NA
"1121","Kazakhstan","Men","1930-1939","High",19.058299779892,NA,NA,NA,NA
"1122","Kazakhstan","Men","1930-1939","Low",13.478800535202,3.86428821086884,2.57619214057922,28.7,66.7
"1123","Kazakhstan","Men","1940-1949","High",202.292668193579,26.512698173523,12.8381941318512,13.1,48.4
"1124","Kazakhstan","Men","1940-1949","Low",227.859164178371,28.7240406274796,15.1362229585648,12.6,52.7
"1125","Kazakhstan","Men","1950-1959","High",487.303704351187,65.9994352459908,41.227465569973,13.5,62.5
"1126","Kazakhstan","Men","1950-1959","Low",414.543445199728,40.6971018016338,27.0536386668682,9.8,66.5
"1127","Kazakhstan","Men","1950-1959",NA,0.795659005641937,NA,NA,NA,NA
"1128","Kazakhstan","Men","1960-1969","High",733.376295566559,114.446158319712,72.2775714695454,15.6,63.2
"1129","Kazakhstan","Men","1960-1969","Low",609.004262000322,74.3596773147583,38.4712370038033,12.2,51.7
"1130","Kazakhstan","Men","1970-1979","High",701.68137216568,132.008301734924,86.8465919494629,18.8,65.8
"1131","Kazakhstan","Men","1970-1979","Low",635.405757427216,131.458621025085,75.0541911125183,20.7,57.1
"1132","Kazakhstan","Men","1980-1989","High",96.482271194458,19.9618492126465,12.1989078521729,20.7,61.1
"1133","Kazakhstan","Men","1980-1989","Low",385.929084777832,72.0844554901123,47.6866397857666,18.7,66.2
"1134","Kazakhstan","Women","1920-1929","High",0,0,NA,NA,NA
"1135","Kazakhstan","Women","1930-1939","High",34.5865679979324,6.92238426208496,3.46119213104248,20,50
"1136","Kazakhstan","Women","1930-1939","Low",14.7100665569305,5.19178819656372,5.19178819656372,35.3,100
"1137","Kazakhstan","Women","1940-1949","High",273.990635693073,58.8702675700188,40.2276095747948,21.5,68.3
"1138","Kazakhstan","Women","1940-1949","Low",245.71942576766,47.29216837883,34.705195248127,19.2,73.4
"1139","Kazakhstan","Women","1950-1959","High",824.923735797405,123.746617466211,90.1602858006954,15,72.9
"1140","Kazakhstan","Women","1950-1959","Low",1239.85682380199,84.302782535553,56.7486123144627,6.8,67.3
"1141","Kazakhstan","Women","1960-1969","High",917.700244665146,140.629610151052,107.274768948555,15.3,76.3
"1142","Kazakhstan","Women","1960-1969","Low",1116.26157218218,109.326081961393,72.298815459013,9.8,66.1
"1143","Kazakhstan","Women","1970-1979","High",742.666420340538,131.247984707355,93.0498782992363,17.7,70.9
"1144","Kazakhstan","Women","1970-1979","Low",622.783542454243,82.8041989803314,60.040206193924,13.3,72.5
"1145","Kazakhstan","Women","1980-1989","High",88.3997001647949,14.9963777065277,12.6285285949707,17,84.2
"1146","Kazakhstan","Women","1980-1989","Low",441.209217786789,55.2498126029968,38.6748688220978,12.5,70
"1147","Kenya","Men","1950-1959","High",22.9571379125118,NA,NA,NA,NA
"1148","Kenya","Men","1950-1959","Low",21.5283438712358,NA,NA,NA,NA
"1149","Kenya","Men","1960-1969","High",719.82074797526,17.3301011621952,12.208466142416,2.4,70.4
"1150","Kenya","Men","1960-1969","Low",869.789123333991,25.9983052387834,14.846954151988,3,57.1
"1151","Kenya","Men","1970-1979","High",1135.28923407942,36.1351220682263,21.3154929801822,3.2,59
"1152","Kenya","Men","1970-1979","Low",1494.84637245536,99.9049202874303,57.015364266932,6.7,57.1
"1153","Kenya","Women","1960-1969","High",1598.29333923012,31.623600140214,15.3589721471071,2,48.6
"1154","Kenya","Women","1960-1969","Low",831.923508476466,14.1997219622135,0.931063011288643,1.7,6.6
"1155","Kenya","Women","1970-1979","High",3985.79837677255,139.981206603348,101.48935469985,3.5,72.5
"1156","Kenya","Women","1970-1979","Low",2498.76930486411,57.6927932351828,16.3872741162777,2.3,28.4
"1157","Kyrgyzstan","Men","1960-1969","High",144.503457248211,2.4192550778389,NA,1.7,NA
"1158","Kyrgyzstan","Men","1960-1969","Low",256.058145955205,5.15882906317711,3.16304904222488,2,61.3
"1159","Kyrgyzstan","Men","1970-1979","High",145.098832920194,7.12300497293472,2.85179400444031,4.9,40
"1160","Kyrgyzstan","Men","1970-1979","Low",318.228786230087,18.2751168310642,7.11444103717804,5.7,38.9
"1161","Kyrgyzstan","Women","1960-1969","High",621.238563530147,18.6629050672054,10.7389611005783,3,57.5
"1162","Kyrgyzstan","Women","1960-1969","Low",695.11144413054,17.0532648861408,4.69389098882675,2.5,27.5
"1163","Kyrgyzstan","Women","1970-1979","High",606.073488488793,40.0212639868259,14.618979871273,6.6,36.5
"1164","Kyrgyzstan","Women","1970-1979","Low",828.865694493055,27.1324031054974,6.03932502865791,3.3,22.3
