"","country","sex","bc_cate","education","datasetname","TotalN","ChildlessN","NeverInUnionN","prop_childless","prop_neverinunion"
"3297","Haiti","Men","1950-1954","All","DHS",189,0,0,0,NA
"3298","Haiti","Men","1955-1959","All","DHS",327,0,0,0,NA
"3299","Haiti","Men","1960-1964","All","DHS",436,0,0,0,NA
"3300","Haiti","Men","1965-1969","All","DHS",852,26,7,3.1,26.9
"3301","Haiti","Men","1970-1974","All","DHS",1251,61,23,4.9,37.7
"3302","Haiti","Men","1975-1979","All","DHS",1499,96,47,6.4,49
"3303","Haiti","Men","1980-1984","All","DHS",758,61,34,8,55.7
"3304","Haiti","Women","1950-1954","All","DHS",437,9,6,2.1,66.7
"3305","Haiti","Women","1955-1959","All","DHS",793,19,8,2.4,42.1
"3306","Haiti","Women","1960-1964","All","DHS",995,30,14,3,46.7
"3307","Haiti","Women","1965-1969","All","DHS",955,34,20,3.6,58.8
"3308","Haiti","Women","1970-1974","All","DHS",1096,57,41,5.2,71.9
"3309","Haiti","Women","1975-1979","All","DHS",1191,91,55,7.6,60.4
"3310","Haiti","Women","1980-1984","All","DHS",572,73,47,12.8,64.4
"3311","Honduras","Men","1960-1964","All","DHS",1012,42,26,4.2,61.9
"3312","Honduras","Men","1965-1969","All","DHS",2018,86,52,4.3,60.5
"3313","Honduras","Men","1970-1974","All","DHS",2466,115,67,4.7,58.3
"3314","Honduras","Men","1975-1979","All","DHS",1178,49,35,4.2,71.4
"3315","Honduras","Women","1950-1954","All","DHS",220,16,4,7.3,25
"3316","Honduras","Women","1955-1959","All","DHS",493,19,12,3.9,63.2
"3317","Honduras","Women","1960-1964","All","DHS",550,34,15,6.2,44.1
"3318","Honduras","Women","1965-1969","All","DHS",625,43,25,6.9,58.1
"3319","Honduras","Women","1970-1974","All","DHS",781,81,40,10.4,49.4
"3320","Honduras","Women","1975-1979","All","DHS",401,38,22,9.5,57.9
"3321","Hungary","Men","1925-1929","All","GGS",191,21,10,11,47.6
"3322","Hungary","Men","1930-1934","All","GGS",328,39,30,11.9,76.9
"3323","Hungary","Men","1935-1939","All","GGS",374,33,16,8.8,48.5
"3324","Hungary","Men","1940-1944","All","GGS",483,52,35,10.8,67.3
"3325","Hungary","Men","1945-1949","All","GGS",530,54,36,10.2,66.7
"3326","Hungary","Men","1950-1954","All","GGS",618,59,42,9.5,71.2
"3327","Hungary","Men","1955-1959","All","GGS",592,88,66,14.9,75
"3328","Hungary","Men","1960-1964","All","GGS",463,85,56,18.4,65.9
"3329","Hungary","Men","1965-1969","All","GGS",513,115,89,22.4,77.4
"3330","Hungary","Men","1970-1974","All","GGS",4,0,0,0,NA
"3331","Hungary","Women","1925-1929","All","GGS",360,61,20,16.9,32.8
"3332","Hungary","Women","1930-1934","All","GGS",515,55,26,10.7,47.3
"3333","Hungary","Women","1935-1939","All","GGS",608,64,26,10.5,40.6
"3334","Hungary","Women","1940-1944","All","GGS",645,61,25,9.5,41
"3335","Hungary","Women","1945-1949","All","GGS",695,63,36,9.1,57.1
"3336","Hungary","Women","1950-1954","All","GGS",769,64,38,8.3,59.4
"3337","Hungary","Women","1955-1959","All","GGS",709,56,37,7.9,66.1
"3338","Hungary","Women","1960-1964","All","GGS",584,34,20,5.8,58.8
"3339","Hungary","Women","1965-1969","All","GGS",588,63,40,10.7,63.5
"3340","Hungary","Women","1970-1974","All","GGS",2,0,0,0,NA
"3341","India","Men","1965-1969","All","DHS",51496,1868,540,3.6,28.9
"3342","India","Men","1970-1974","All","DHS",75365,2845,926,3.8,32.5
"3343","India","Men","1975-1979","All","DHS",87629,3945,1444,4.5,36.6
"3344","India","Men","1980-1984","All","DHS",25239,1537,608,6.1,39.6
"3345","India","Women","1960-1964","All","DHS",6034,381,76,6.3,19.9
"3346","India","Women","1965-1969","All","DHS",10123,669,157,6.6,23.5
"3347","India","Women","1970-1974","All","DHS",11819,881,283,7.5,32.1
"3348","India","Women","1975-1979","All","DHS",13330,1384,533,10.4,38.5
"3349","India","Women","1980-1984","All","DHS",4313,515,215,11.9,41.7
"3350","Indonesia","Men","1965-1969","All","DHS",2773,169,66,6.1,39.1
"3351","Indonesia","Men","1970-1974","All","DHS",6580,424,183,6.4,43.2
"3352","Indonesia","Men","1975-1979","All","DHS",7314,445,198,6.1,44.5
"3353","Indonesia","Men","1980-1984","All","DHS",4219,279,121,6.6,43.4
"3354","Indonesia","Women","1960-1964","All","DHS",691,16,0,2.3,0
"3355","Indonesia","Women","1965-1969","All","DHS",1638,34,0,2.1,0
"3356","Indonesia","Women","1970-1974","All","DHS",1730,57,0,3.3,0
"3357","Indonesia","Women","1975-1979","All","DHS",1852,80,0,4.3,0
"3358","Indonesia","Women","1980-1984","All","DHS",1044,56,0,5.4,0
"3359","Italy","Men","1935-1939","All","GGS",118,14,12,11.9,85.7
"3360","Italy","Men","1940-1944","All","GGS",454,74,66,16.3,89.2
"3361","Italy","Men","1945-1949","All","GGS",522,98,82,18.8,83.7
"3362","Italy","Men","1950-1954","All","GGS",471,120,102,25.5,85
"3363","Italy","Men","1955-1959","All","GGS",575,124,102,21.6,82.3
"3364","Italy","Men","1960-1964","All","GGS",621,191,161,30.8,84.3
"3365","Italy","Men","1965-1969","All","GGS",443,177,160,40,90.4
"3366","Italy","Women","1935-1939","All","GGS",187,28,11,15,39.3
"3367","Italy","Women","1940-1944","All","GGS",717,78,40,10.9,51.3
"3368","Italy","Women","1945-1949","All","GGS",625,103,58,16.5,56.3
"3369","Italy","Women","1950-1954","All","GGS",523,90,49,17.2,54.4
"3370","Italy","Women","1955-1959","All","GGS",559,104,45,18.6,43.3
"3371","Italy","Women","1960-1964","All","GGS",654,139,76,21.3,54.7
"3372","Italy","Women","1965-1969","All","GGS",555,157,88,28.3,56.1
"3373","Ivory Coast","Men","1960-1964","All","DHS",343,8,2,2.3,25
"3374","Ivory Coast","Men","1965-1969","All","DHS",765,24,7,3.1,29.2
"3375","Ivory Coast","Men","1970-1974","All","DHS",1006,37,12,3.7,32.4
"3376","Ivory Coast","Men","1975-1979","All","DHS",622,23,11,3.7,47.8
"3377","Ivory Coast","Women","1950-1954","All","DHS",86,0,0,0,NA
"3378","Ivory Coast","Women","1955-1959","All","DHS",248,3,1,1.2,33.3
"3379","Ivory Coast","Women","1960-1964","All","DHS",386,10,4,2.6,40
"3380","Ivory Coast","Women","1965-1969","All","DHS",367,12,5,3.3,41.7
"3381","Ivory Coast","Women","1970-1974","All","DHS",510,26,14,5.1,53.8
"3382","Ivory Coast","Women","1975-1979","All","DHS",282,25,18,8.9,72
"3383","Kazakhstan","Men","1945-1949","All","DHS",17,0,0,0,NA
"3384","Kazakhstan","Men","1950-1954","All","DHS",552,31,21,5.6,67.7
"3385","Kazakhstan","Men","1955-1959","All","DHS",700,44,29,6.3,65.9
"3386","Kazakhstan","Men","1960-1964","All","DHS",710,39,24,5.5,61.5
"3387","Kazakhstan","Women","1935-1939","All","DHS",5,0,0,0,NA
"3388","Kazakhstan","Women","1940-1944","All","DHS",61,1,0,1.6,0
"3389","Kazakhstan","Women","1945-1949","All","DHS",109,4,1,3.7,25
"3390","Kazakhstan","Women","1950-1954","All","DHS",129,6,5,4.7,83.3
"3391","Kazakhstan","Women","1955-1959","All","DHS",180,10,5,5.6,50
"3392","Kazakhstan","Women","1960-1964","All","DHS",199,15,9,7.5,60
"3393","Kenya","Men","1960-1964","All","DHS",113,1,0,0.9,0
"3394","Kenya","Men","1965-1969","All","DHS",2407,44,13,1.8,29.5
"3395","Kenya","Men","1970-1974","All","DHS",3041,62,26,2,41.9
"3396","Kenya","Men","1975-1979","All","DHS",3644,85,44,2.3,51.8
"3397","Kenya","Women","1955-1959","All","DHS",43,0,0,0,NA
"3398","Kenya","Women","1960-1964","All","DHS",803,26,15,3.2,57.7
"3399","Kenya","Women","1965-1969","All","DHS",922,25,15,2.7,60
"3400","Kenya","Women","1970-1974","All","DHS",1220,46,33,3.8,71.7
"3401","Kenya","Women","1975-1979","All","DHS",1396,99,60,7.1,60.6
"3402","Kyrgyzstan","Men","1960-1964","All","DHS",395,11,8,2.8,72.7
"3403","Kyrgyzstan","Men","1965-1969","All","DHS",914,24,4,2.6,16.7
"3404","Kyrgyzstan","Men","1970-1974","All","DHS",934,33,12,3.5,36.4
"3405","Kyrgyzstan","Men","1975-1979","All","DHS",532,15,4,2.8,26.7
"3406","Kyrgyzstan","Women","1960-1964","All","DHS",97,1,0,1,0
"3407","Kyrgyzstan","Women","1965-1969","All","DHS",290,8,4,2.8,50
"3408","Kyrgyzstan","Women","1970-1974","All","DHS",317,14,5,4.4,35.7
"3409","Kyrgyzstan","Women","1975-1979","All","DHS",177,10,4,5.6,40
"3410","Lesotho","Men","1960-1964","All","DHS",12,0,0,0,NA
"3411","Lesotho","Men","1965-1969","All","DHS",492,22,6,4.5,27.3
"3412","Lesotho","Men","1970-1974","All","DHS",583,22,6,3.8,27.3
"3413","Lesotho","Men","1975-1979","All","DHS",713,33,10,4.6,30.3
"3414","Lesotho","Women","1950-1954","All","DHS",2,0,0,0,NA
"3415","Lesotho","Women","1955-1959","All","DHS",139,9,4,6.5,44.4
"3416","Lesotho","Women","1960-1964","All","DHS",166,10,5,6,50
"3417","Lesotho","Women","1965-1969","All","DHS",168,22,13,13.1,59.1
"3418","Lesotho","Women","1970-1974","All","DHS",224,25,17,11.2,68
"3419","Lesotho","Women","1975-1979","All","DHS",269,61,47,22.7,77
"3420","Liberia","Men","1965-1969","All","DHS",10,0,0,0,NA
"3421","Liberia","Men","1970-1974","All","DHS",714,8,2,1.1,25
"3422","Liberia","Men","1975-1979","All","DHS",855,6,2,0.7,33.3
"3423","Liberia","Men","1980-1984","All","DHS",1100,14,4,1.3,28.6
"3424","Liberia","Men","1985-1989","All","DHS",8,0,0,0,NA
"3425","Liberia","Women","1955-1959","All","DHS",3,0,0,0,NA
"3426","Liberia","Women","1960-1964","All","DHS",198,2,1,1,50
"3427","Liberia","Women","1965-1969","All","DHS",289,3,2,1,66.7
"3428","Liberia","Women","1970-1974","All","DHS",395,4,3,1,75
"3429","Liberia","Women","1975-1979","All","DHS",446,7,3,1.6,42.9
"3430","Liberia","Women","1980-1984","All","DHS",487,5,3,1,60
"3431","Liberia","Women","1985-1989","All","DHS",9,0,0,0,NA
"3432","Lithuania","Men","1925-1929","All","GGS",159,37,26,23.3,70.3
"3433","Lithuania","Men","1930-1934","All","GGS",319,51,35,16,68.6
"3434","Lithuania","Men","1935-1939","All","GGS",411,84,62,20.4,73.8
"3435","Lithuania","Men","1940-1944","All","GGS",346,56,35,16.2,62.5
"3436","Lithuania","Men","1945-1949","All","GGS",297,43,35,14.5,81.4
"3437","Lithuania","Men","1950-1954","All","GGS",427,72,53,16.9,73.6
"3438","Lithuania","Men","1955-1959","All","GGS",452,57,48,12.6,84.2
"3439","Lithuania","Men","1960-1964","All","GGS",457,61,44,13.3,72.1
"3440","Lithuania","Men","1965-1969","All","GGS",405,61,51,15.1,83.6
"3441","Lithuania","Men","1970-1974","All","GGS",135,31,24,23,77.4
"3442","Lithuania","Women","1925-1929","All","GGS",152,46,28,30.3,60.9
"3443","Lithuania","Women","1930-1934","All","GGS",336,83,51,24.7,61.4
"3444","Lithuania","Women","1935-1939","All","GGS",462,78,49,16.9,62.8
"3445","Lithuania","Women","1940-1944","All","GGS",421,64,48,15.2,75
"3446","Lithuania","Women","1945-1949","All","GGS",359,48,35,13.4,72.9
"3447","Lithuania","Women","1950-1954","All","GGS",356,57,43,16,75.4
"3448","Lithuania","Women","1955-1959","All","GGS",454,56,42,12.3,75
"3449","Lithuania","Women","1960-1964","All","GGS",465,43,34,9.2,79.1
"3450","Lithuania","Women","1965-1969","All","GGS",472,49,40,10.4,81.6
"3451","Lithuania","Women","1970-1974","All","GGS",142,22,21,15.5,95.5
"3452","Madagascar","Men","1955-1959","All","DHS",186,10,1,5.4,10
"3453","Madagascar","Men","1960-1964","All","DHS",1502,89,17,5.9,19.1
"3454","Madagascar","Men","1965-1969","All","DHS",1786,79,16,4.4,20.3
"3455","Madagascar","Men","1970-1974","All","DHS",1747,69,18,3.9,26.1
"3456","Madagascar","Women","1945-1949","All","DHS",42,1,0,2.4,0
"3457","Madagascar","Women","1950-1954","All","DHS",443,11,2,2.5,18.2
"3458","Madagascar","Women","1955-1959","All","DHS",535,21,6,3.9,28.6
"3459","Madagascar","Women","1960-1964","All","DHS",704,28,7,4,25
"3460","Madagascar","Women","1965-1969","All","DHS",765,37,12,4.8,32.4
"3461","Madagascar","Women","1970-1974","All","DHS",787,55,22,7,40
"3462","Malawi","Men","1965-1969","All","DHS",1127,15,0,1.3,0
"3463","Malawi","Men","1970-1974","All","DHS",1933,26,5,1.3,19.2
"3464","Malawi","Men","1975-1979","All","DHS",2671,35,5,1.3,14.3
"3465","Malawi","Men","1980-1984","All","DHS",840,16,7,1.9,43.8
"3466","Malawi","Women","1960-1964","All","DHS",274,3,0,1.1,0
"3467","Malawi","Women","1965-1969","All","DHS",402,9,6,2.2,66.7
"3468","Malawi","Women","1970-1974","All","DHS",593,15,6,2.5,40
"3469","Malawi","Women","1975-1979","All","DHS",773,21,13,2.7,61.9
"3470","Malawi","Women","1980-1984","All","DHS",235,3,2,1.3,66.7
"3471","Maldives","Men","1965-1969","All","DHS",361,16,3,4.4,18.8
"3472","Maldives","Men","1970-1974","All","DHS",851,33,8,3.9,24.2
"3473","Maldives","Men","1975-1979","All","DHS",915,44,13,4.8,29.5
"3474","Maldives","Men","1980-1984","All","DHS",559,35,7,6.3,20
"3475","Maldives","Women","1965-1969","All","DHS",204,15,5,7.4,33.3
"3476","Maldives","Women","1970-1974","All","DHS",446,33,12,7.4,36.4
"3477","Maldives","Women","1975-1979","All","DHS",473,56,21,11.8,37.5
"3478","Maldives","Women","1980-1984","All","DHS",240,35,11,14.6,31.4
"3479","Mali","Men","1965-1969","All","DHS",123,3,0,2.4,0
"3480","Mali","Men","1970-1974","All","DHS",715,23,2,3.2,8.7
"3481","Mali","Men","1975-1979","All","DHS",1008,27,6,2.7,22.2
"3482","Mali","Men","1980-1984","All","DHS",995,39,5,3.9,12.8
"3483","Mali","Women","1955-1959","All","DHS",38,1,0,2.6,0
"3484","Mali","Women","1960-1964","All","DHS",297,3,1,1,33.3
"3485","Mali","Women","1965-1969","All","DHS",332,7,1,2.1,14.3
"3486","Mali","Women","1970-1974","All","DHS",386,7,2,1.8,28.6
"3487","Mali","Women","1975-1979","All","DHS",524,17,5,3.2,29.4
"3488","Mali","Women","1980-1984","All","DHS",427,30,9,7,30
"3489","Mauritania","Men","1950-1954","All","DHS",284,17,4,6,23.5
"3490","Mauritania","Men","1955-1959","All","DHS",590,44,13,7.5,29.5
"3491","Mauritania","Men","1960-1964","All","DHS",902,75,33,8.3,44
"3492","Mauritania","Men","1965-1969","All","DHS",277,27,16,9.7,59.3
"3493","Mauritania","Women","1940-1944","All","DHS",40,1,0,2.5,0
"3494","Mauritania","Women","1945-1949","All","DHS",100,4,1,4,25
"3495","Mauritania","Women","1950-1954","All","DHS",154,3,0,1.9,0
"3496","Mauritania","Women","1955-1959","All","DHS",180,11,6,6.1,54.5
"3497","Mauritania","Women","1960-1964","All","DHS",258,40,28,15.5,70
"3498","Mauritania","Women","1965-1969","All","DHS",72,17,11,23.6,64.7
"3499","Mozambique","Men","1960-1964","All","DHS",725,25,2,3.4,8
"3500","Mozambique","Men","1965-1969","All","DHS",1015,47,7,4.6,14.9
"3501","Mozambique","Men","1970-1974","All","DHS",1468,59,8,4,13.6
"3502","Mozambique","Men","1975-1979","All","DHS",689,34,8,4.9,23.5
"3503","Mozambique","Women","1945-1949","All","DHS",80,1,0,1.2,0
"3504","Mozambique","Women","1950-1954","All","DHS",155,4,0,2.6,0
"3505","Mozambique","Women","1955-1959","All","DHS",204,5,0,2.5,0
"3506","Mozambique","Women","1960-1964","All","DHS",243,6,2,2.5,33.3
"3507","Mozambique","Women","1965-1969","All","DHS",238,12,3,5,25
"3508","Mozambique","Women","1970-1974","All","DHS",375,15,7,4,46.7
"3509","Mozambique","Women","1975-1979","All","DHS",186,4,1,2.2,25
"3510","Myanmar","Men","1965-1969","All","DHS",1185,188,151,15.9,80.3
"3511","Myanmar","Men","1970-1974","All","DHS",1765,299,229,16.9,76.6
"3512","Myanmar","Men","1975-1979","All","DHS",1882,337,278,17.9,82.5
"3513","Myanmar","Men","1980-1984","All","DHS",473,113,80,23.9,70.8
"3514","Myanmar","Women","1965-1969","All","DHS",419,31,15,7.4,48.4
"3515","Myanmar","Women","1970-1974","All","DHS",678,81,48,11.9,59.3
"3516","Myanmar","Women","1975-1979","All","DHS",646,103,59,15.9,57.3
"3517","Myanmar","Women","1980-1984","All","DHS",175,44,24,25.1,54.5
"3518","Namibia","Men","1945-1949","All","DHS",42,0,0,0,NA
"3519","Namibia","Men","1950-1954","All","DHS",237,0,0,0,NA
"3520","Namibia","Men","1955-1959","All","DHS",276,0,0,0,NA
"3521","Namibia","Men","1960-1964","All","DHS",482,13,6,2.7,46.2
"3522","Namibia","Men","1965-1969","All","DHS",799,38,23,4.8,60.5
"3523","Namibia","Men","1970-1974","All","DHS",1013,59,33,5.8,55.9
"3524","Namibia","Men","1975-1979","All","DHS",835,39,24,4.7,61.5
"3525","Namibia","Women","1945-1949","All","DHS",29,0,0,0,NA
"3526","Namibia","Women","1950-1954","All","DHS",160,0,0,0,NA
"3527","Namibia","Women","1955-1959","All","DHS",174,0,0,0,NA
"3528","Namibia","Women","1960-1964","All","DHS",224,8,7,3.6,87.5
"3529","Namibia","Women","1965-1969","All","DHS",357,35,21,9.8,60
"3530","Namibia","Women","1970-1974","All","DHS",428,50,40,11.7,80
"3531","Namibia","Women","1975-1979","All","DHS",326,48,39,14.7,81.2
"3532","Nepal","Men","1965-1969","All","DHS",712,21,7,2.9,33.3
"3533","Nepal","Men","1970-1974","All","DHS",1285,30,18,2.3,60
"3534","Nepal","Men","1975-1979","All","DHS",1554,37,6,2.4,16.2
"3535","Nepal","Men","1980-1984","All","DHS",500,15,5,3,33.3
"3536","Nepal","Women","1965-1969","All","DHS",291,2,0,0.7,0
"3537","Nepal","Women","1970-1974","All","DHS",436,3,0,0.7,0
"3538","Nepal","Women","1975-1979","All","DHS",498,14,4,2.8,28.6
"3539","Nepal","Women","1980-1984","All","DHS",187,12,7,6.4,58.3
"3540","Netherlands","Men","1920-1924","All","GGS",36,4,3,11.1,75
"3541","Netherlands","Men","1925-1929","All","GGS",134,14,9,10.4,64.3
"3542","Netherlands","Men","1930-1934","All","GGS",166,19,15,11.4,78.9
"3543","Netherlands","Men","1935-1939","All","GGS",243,28,19,11.5,67.9
"3544","Netherlands","Men","1940-1944","All","GGS",270,43,26,15.9,60.5
"3545","Netherlands","Men","1945-1949","All","GGS",355,69,48,19.4,69.6
"3546","Netherlands","Men","1950-1954","All","GGS",396,101,58,25.5,57.4
"3547","Netherlands","Men","1955-1959","All","GGS",362,84,49,23.2,58.3
"3548","Netherlands","Men","1960-1964","All","GGS",406,128,73,31.5,57
"3549","Netherlands","Men","1965-1969","All","GGS",233,96,60,41.2,62.5
"3550","Netherlands","Women","1920-1924","All","GGS",64,14,7,21.9,50
"3551","Netherlands","Women","1925-1929","All","GGS",207,35,19,16.9,54.3
"3552","Netherlands","Women","1930-1934","All","GGS",267,48,31,18,64.6
"3553","Netherlands","Women","1935-1939","All","GGS",254,24,16,9.4,66.7
"3554","Netherlands","Women","1940-1944","All","GGS",335,43,30,12.8,69.8
"3555","Netherlands","Women","1945-1949","All","GGS",433,69,42,15.9,60.9
"3556","Netherlands","Women","1950-1954","All","GGS",464,98,50,21.1,51
"3557","Netherlands","Women","1955-1959","All","GGS",461,87,43,18.9,49.4
"3558","Netherlands","Women","1960-1964","All","GGS",601,115,67,19.1,58.3
"3559","Netherlands","Women","1965-1969","All","GGS",408,75,45,18.4,60
"3560","Nicaragua","Men","1945-1949","All","DHS",294,8,5,2.7,62.5
"3561","Nicaragua","Men","1950-1954","All","DHS",1063,29,16,2.7,55.2
"3562","Nicaragua","Men","1955-1959","All","DHS",1379,58,36,4.2,62.1
"3563","Nicaragua","Men","1960-1964","All","DHS",1072,47,27,4.4,57.4
"3564","Nicaragua","Women","1935-1939","All","DHS",26,0,0,0,NA
"3565","Nicaragua","Women","1940-1944","All","DHS",138,9,4,6.5,44.4
"3566","Nicaragua","Women","1945-1949","All","DHS",147,10,5,6.8,50
"3567","Nicaragua","Women","1950-1954","All","DHS",224,12,6,5.4,50
"3568","Nicaragua","Women","1955-1959","All","DHS",267,7,5,2.6,71.4
"3569","Nicaragua","Women","1960-1964","All","DHS",187,12,6,6.4,50
"3570","Niger","Men","1960-1964","All","DHS",281,5,1,1.8,20
"3571","Niger","Men","1965-1969","All","DHS",822,12,2,1.5,16.7
"3572","Niger","Men","1970-1974","All","DHS",1141,27,9,2.4,33.3
"3573","Niger","Men","1975-1979","All","DHS",916,27,10,2.9,37
"3574","Niger","Women","1950-1954","All","DHS",79,0,0,0,NA
"3575","Niger","Women","1955-1959","All","DHS",228,3,1,1.3,33.3
"3576","Niger","Women","1960-1964","All","DHS",333,1,1,0.3,100
"3577","Niger","Women","1965-1969","All","DHS",385,9,4,2.3,44.4
"3578","Niger","Women","1970-1974","All","DHS",489,20,7,4.1,35
"3579","Niger","Women","1975-1979","All","DHS",293,22,11,7.5,50
"3580","Nigeria","Men","1965-1969","All","DHS",803,27,3,3.4,11.1
"3581","Nigeria","Men","1970-1974","All","DHS",3605,111,30,3.1,27
"3582","Nigeria","Men","1975-1979","All","DHS",4309,175,67,4.1,38.3
"3583","Nigeria","Men","1980-1984","All","DHS",4637,209,101,4.5,48.3
"3584","Nigeria","Women","1955-1959","All","DHS",82,2,1,2.4,50
"3585","Nigeria","Women","1960-1964","All","DHS",660,11,4,1.7,36.4
"3586","Nigeria","Women","1965-1969","All","DHS",852,18,8,2.1,44.4
"3587","Nigeria","Women","1970-1974","All","DHS",1203,45,22,3.7,48.9
"3588","Nigeria","Women","1975-1979","All","DHS",1581,74,39,4.7,52.7
"3589","Nigeria","Women","1980-1984","All","DHS",1545,143,89,9.3,62.2
"3590","Peru","Men","1945-1949","All","DHS",1287,55,35,4.3,63.6
"3591","Peru","Men","1950-1954","All","DHS",2710,98,63,3.6,64.3
"3592","Peru","Men","1955-1959","All","DHS",3400,173,115,5.1,66.5
"3593","Peru","Men","1960-1964","All","DHS",1337,76,58,5.7,76.3
"3594","Peru","Women","1935-1939","All","DHS",61,2,1,3.3,50
"3595","Peru","Women","1940-1944","All","DHS",124,6,3,4.8,50
"3596","Peru","Women","1945-1949","All","DHS",179,10,2,5.6,20
"3597","Peru","Women","1950-1954","All","DHS",221,16,8,7.2,50
"3598","Peru","Women","1955-1959","All","DHS",257,27,16,10.5,59.3
"3599","Peru","Women","1960-1964","All","DHS",99,11,8,11.1,72.7
