country,sex,bc_cate,edu2,total_n,childless_n,never_in_union_n
Lesotho,Men,1970-1979,All,492.0114233866334,84.62202908098698,62.61602208018303
Lesotho,Women,1960-1969,All,513.9902535527945,24.625321954488754,6.806510865688324
Lesotho,Women,1970-1979,All,1291.1750093847513,58.511891186237335,16.03162395954132
Liberia,Men,1950-1959,All,2.3239190578460693,0,0
Liberia,Men,1960-1969,All,427.26267405599356,3.9681249260902405,2.9503849148750305
Liberia,Men,1970-1979,All,738.4341689050198,13.960081733763218,5.614432901144028
Liberia,Men,1980-1989,All,495.76280080899596,7.347383230924606,5.407448202371597
Liberia,Women,1960-1969,All,7.937137842178345,0,0
Liberia,Women,1970-1979,All,1391.5690507888794,14.90107099711895,5.735615074634552
Liberia,Women,1980-1989,All,1015.0328864902258,14.861042976379395,3.8439010977745056
Lithuania,Men,1920-1929,All,40.33559033175793,9.2769719660282135,5.8700598776340485
Lithuania,Men,1930-1939,All,358.7744230155182,58.17013443657741,18.323597987434212
Lithuania,Men,1940-1949,All,529.3393682880717,77.69363904208565,29.271662415412695
Lithuania,Men,1950-1959,All,714.7194569117598,104.36401648682167,51.764742780347774
Lithuania,Men,1960-1969,All,977.7084653238684,137.9149700232266,72.66179876526198
Lithuania,Men,1970-1979,All,173.48503092352786,37.24393031264888,21.856766160812153
Lithuania,Men,1980-1989,All,3.928541163360647,1.1427345922495602,0.10870843142845144
Lithuania,Women,1920-1929,All,68.01672739163351,24.724238618543662,16.985756075196136
Lithuania,Women,1930-1939,All,548.3130698078247,97.91563976854772,52.185161188244656
Lithuania,Women,1940-1949,All,798.2486315153267,111.13820090851576,59.950657988130004
Lithuania,Women,1950-1959,All,745.2438007199871,104.73467924954838,54.90883069231182
Lithuania,Women,1960-1969,All,932.7114071673082,91.44067160299406,55.09533448152761
Lithuania,Women,1970-1979,All,154.07752567350775,22.018030923940707,15.008039557433044
Lithuania,Women,1980-1989,All,7.413591144103046,1.1017868941052211,0.28297729411047357
Madagascar,Men,1940-1949,All,33.05383188277483,0.4851909875869751,0
Madagascar,Men,1950-1959,All,997.0774592608213,33.626638263463974,7.760789006948471
Madagascar,Men,1960-1969,All,1497.9954289644957,60.27881442010403,14.866111993789673
Madagascar,Men,1970-1979,All,775.3510208874941,51.40321330726147,22.042494028806686
Madagascar,Women,1950-1959,All,204.05947319418192,7.272434026002884,0.7221069931983948
Madagascar,Women,1960-1969,All,3362.2117164731026,160.2761639803648,35.34963792562485
Madagascar,Women,1970-1979,All,1774.7856914326549,63.81937327235937,15.996388107538223
Malawi,Men,1960-1969,All,693.2154000066221,14.899880981072783,7.134339010342956
Malawi,Men,1970-1979,All,1379.6086716596037,41.147338174283504,27.243134170770645
Malawi,Men,1980-1989,All,232.22698608320206,4.338176906108856,0.7783510088920593
Malawi,Women,1960-1969,All,1143.9368411712348,14.447461068630219,0
Malawi,Women,1970-1979,All,4549.929079328664,48.172203061170876,5.7904180362820625
Malawi,Women,1980-1989,All,825.7747633643448,10.45146997179836,4.4229409378021955
Maldives,Men,1960-1969,All,209.69363597035408,17.885199010372162,6.591217041015625
Maldives,Men,1970-1979,All,908.0691218972206,90.27057495713234,36.79741579294205
Maldives,Men,1980-1989,All,216.42768415808678,34.39693105220795,11.126897990703583
Maldives,Women,1960-1969,All,427.6316739618778,20.55859485268593,1.5543240308761597
Maldives,Women,1970-1979,All,1673.80586078763,78.41181565821171,25.497860699892044
Maldives,Women,1980-1989,All,524.6408587694168,30.94517296552658,5.5297379195690155
Mali,Men,1950-1959,All,33.8210876993835,0.8538650274276733,0
Mali,Men,1960-1969,All,651.1126949074678,8.778611905872822,2.4425169825553894
Mali,Men,1970-1979,All,918.0008002319373,17.858475900255144,6.213287000544369
Mali,Men,1980-1989,All,440.46887424821034,27.88483666628599,6.141789939254522
Mali,Women,1960-1969,All,130.804602466058,2.8253989219665527,0
Mali,Women,1970-1979,All,1758.8448263001628,40.25837874785066,3.571818015538156
Mali,Women,1980-1989,All,1014.0823473474011,30.151425087824464,4.471686890348792
Mauritania,Men,1940-1949,All,142.27330781519413,6.3127098977565765,2.0264649391174316
Mauritania,Men,1950-1959,All,346.5920907706022,14.881890252232552,6.267010197043419
Mauritania,Men,1960-1969,All,330.1983895599842,50.53345113992691,34.764741986989975
Mauritania,Women,1950-1959,All,900.9104759916663,61.486690267920494,16.363664016127586
Mauritania,Women,1960-1969,All,1165.0413864329457,92.66380898654461,40.460167944431305
Moldova,Men,1940-1949,All,183.93522763252258,12.890522718429565,5.506673991680145
Moldova,Men,1950-1959,All,614.7301008701324,52.734904050827026,26.44754409790039
Moldova,Men,1960-1969,All,715.4200202226639,81.10621649026871,38.9071529507637
Moldova,Men,1970-1979,All,817.4024903774261,146.86852204799652,79.18142509460449
Moldova,Men,1980-1989,All,601.8026766777039,153.55347418785095,75.59320163726807
Moldova,Women,1940-1949,All,321.84440037608147,36.81081873178482,25.347400903701782
Moldova,Women,1950-1959,All,832.4510671794415,67.87750717997551,35.12784123420715
Moldova,Women,1960-1969,All,869.4715163111687,60.469977140426636,23.761848986148834
Moldova,Women,1970-1979,All,863.5663085579872,65.14116716384888,22.370446622371674
Moldova,Women,1980-1989,All,570.060931801796,45.93628740310669,16.741535663604736
Montenegro,Men,1920-1929,All,0.02379352400231305,0,0
Montenegro,Men,1930-1939,All,0.44012621088787257,0.050398527287078276,0.02632729204701778
Montenegro,Men,1940-1949,All,1.1358376218789346,0.11134127237426594,0.023630857109260495
Montenegro,Men,1950-1959,All,3.4898019272866287,0.23696189878509027,0.15317919068198638
Montenegro,Men,1960-1969,All,4.338615987022343,0.6778771750523451,0.57476218247294375
Montenegro,Men,1970-1979,All,4.516747356003298,0.943345235511859,0.5150469660652524
Montenegro,Men,1980-1989,All,1.8668184607445037,0.7284627117708563,0.566055972275738
Montenegro,Women,1930-1939,All,0.5729127796011826,0.05057780837574577,0.05057780837574577
Montenegro,Women,1940-1949,All,1.7614485941966773,0.14889443535074265,0.08513483121869925
Montenegro,Women,1950-1959,All,3.190013661809034,0.31425424395317303,0.22606644822735178
Montenegro,Women,1960-1969,All,4.258863298448123,0.39124282187560533,0.27971106943928803
Montenegro,Women,1970-1979,All,4.313623216085825,0.5752126558899961,0.4929957201625552
Montenegro,Women,1980-1989,All,2.415806280693408,0.3249893989938243,0.25733423899884833
Mozambique,Men,1940-1949,All,72.66325694322586,0.36555299162864685,0
Mozambique,Men,1950-1959,All,362.606396228075,8.143738120794296,0
Mozambique,Men,1960-1969,All,469.57534459233284,12.622864067554474,2.2799799740314484
Mozambique,Men,1970-1979,All,596.2222704440355,18.239657074213028,4.569623023271561
Mozambique,Women,1960-1969,All,1801.3878876566887,68.68186485767365,7.833584040403366
Mozambique,Women,1970-1979,All,2156.2702420949936,94.20021599531174,13.086128026247025
Myanmar,Men,1960-1969,All,431.4663050323725,38.05110111087561,20.71459397673607
Myanmar,Men,1970-1979,All,1337.3728058114648,191.5080777555704,113.57485960423946
Myanmar,Men,1980-1989,All,169.52868527173996,42.731738686561584,26.405260995030403
Myanmar,Women,1960-1969,All,1172.4347187578678,209.104196511209,166.65231334418058
Myanmar,Women,1970-1979,All,3634.848659105599,667.1508254036307,543.1217501685023
Myanmar,Women,1980-1989,All,495.6452495083213,125.78390695899725,95.19606789946556
Namibia,Men,1940-1949,All,30.007630616426468,0,0
Namibia,Men,1950-1959,All,288.3263971656561,0,0
Namibia,Men,1960-1969,All,538.74982444942,47.358965307474136,32.973721355199814
Namibia,Men,1970-1979,All,715.5984247475863,87.20890508592129,72.92281301319599
Namibia,Women,1940-1949,All,0,0,0
Namibia,Women,1950-1959,All,0,0,0
Namibia,Women,1960-1969,All,948.6380737945437,53.186948135495186,29.94730706512928
Namibia,Women,1970-1979,All,1784.9808735251427,102.40309976786375,66.42122757434845
Nepal,Men,1960-1969,All,289.33176843822,1.4446489810943604,0
Nepal,Men,1970-1979,All,931.6549328565598,20.058617934584618,4.226532995700836
Nepal,Men,1980-1989,All,201.89066189527512,12.050430059432983,7.204100072383881
Nepal,Women,1960-1969,All,703.5416402369738,22.836997106671333,8.69674301147461
Nepal,Women,1970-1979,All,2886.2920075953007,81.48669901490211,29.274465143680573
Nepal,Women,1980-1989,All,482.4064873158932,12.720008969306946,4.875418961048126
Netherlands,Men,1910-1919,All,2.4835180275358137,0,0
Netherlands,Men,1920-1929,All,23.992584524821098,4.397933410268827,0.5431343707799741
Netherlands,Men,1930-1939,All,288.3513974608493,27.604047244228504,5.9772329728099525
Netherlands,Men,1940-1949,All,1631.6100882756186,250.73863910543093,76.47110514285791
Netherlands,Men,1950-1959,All,2039.2533124622892,423.01785784866667,118.70548400945555
Netherlands,Men,1960-1969,All,2165.8170929411112,609.3870695126955,209.30020782514708
Netherlands,Men,1970-1979,All,894.4700679572895,260.40029150559826,77.6907267570329
Netherlands,Men,1980-1989,All,32.96258591605874,14.436072797145243,3.106727533774233
Netherlands,Women,1910-1919,All,5.163200263839496,0.3262507555381511,0.3262507555381511
Netherlands,Women,1920-1929,All,34.195787800232274,5.649783345380879,2.6542776368178433
Netherlands,Women,1930-1939,All,327.5919752372141,41.977216591024394,20.610477208903035
Netherlands,Women,1940-1949,All,1609.352968209695,186.7839802818084,59.89403783509354
Netherlands,Women,1950-1959,All,1995.9037167940114,336.7276874577275,59.566154656745724
Netherlands,Women,1960-1969,All,2128.9891843721134,429.107631986564,97.83616916269762
Netherlands,Women,1970-1979,All,871.2882621086783,181.42578106219008,43.40588423544622
Netherlands,Women,1980-1989,All,34.52559713200952,4.6685605451323795,1.675996495344691
Nicaragua,Men,1930-1939,All,23.649081349372864,0,0
Nicaragua,Men,1940-1949,All,283.5258277654648,22.340118259191513,8.73542395234108
Nicaragua,Men,1950-1959,All,485.0348890721798,20.194717347621918,11.606494188308716
Nicaragua,Men,1960-1969,All,188.54020950198174,8.449391067028046,4.313322007656097
Nicaragua,Women,1940-1949,All,305.08526796102524,10.359664261341095,5.174831032752991
Nicaragua,Women,1950-1959,All,2461.0115637779236,85.8110231757164,50.143184661865234
Nicaragua,Women,1960-1969,All,1076.2960591316223,51.43886482715607,28.4417964220047
Niger,Men,1950-1959,All,330.2854665592313,2.433050900697708,0.2589789927005768
Niger,Men,1960-1969,All,742.8430782184005,7.963207125663757,3.4616810381412506
Niger,Men,1970-1979,All,770.8739924952388,37.00288398563862,11.900669008493423
Niger,Women,1960-1969,All,1125.8119981214404,16.943046987056732,2.8825120329856873
Niger,Women,1970-1979,All,2082.7958328202367,41.57622626423836,12.441766083240509
Nigeria,Men,1950-1959,All,67.37517300248146,1.6130279898643494,0.7965199947357178
Nigeria,Men,1960-1969,All,1499.3573521748185,22.023808032274246,9.728236019611359
Nigeria,Men,1970-1979,All,2858.6794158816338,114.93374621868134,56.328611344099045
Nigeria,Men,1980-1989,All,1606.8181040883064,159.28712104260921,90.55496291816235
Nigeria,Women,1960-1969,All,733.4056651368737,22.297059193253517,2.313679039478302
Nigeria,Women,1970-1979,All,7690.952420666814,263.1094769388437,85.1481791138649
Nigeria,Women,1980-1989,All,4680.446800969541,237.90776386857033,118.48175823688507
Norway,Men,1910-1919,All,2.3496341168877777,0.44252113405037363,0.2173218514683981
Norway,Men,1920-1929,All,11.00375853016285,1.6143372897600052,1.1577561210813592
Norway,Men,1930-1939,All,92.73311537736505,8.132121531456425,2.4817386154541623
Norway,Men,1940-1949,All,431.4034206957965,47.08044953330023,14.390082042446231
Norway,Men,1950-1959,All,1193.1571850225146,168.3332312422463,42.37210725346351
Norway,Men,1960-1969,All,1622.808036762739,286.35741256568906,92.35569965331779
Norway,Men,1970-1979,All,465.90554637098046,113.30390357720911,36.32523617678699
Norway,Men,1980-1989,All,14.707735455365594,4.903866184726027,1.399715968650355
Norway,Women,1905-1909,All,0.5408512460648822,0.24382885643944263,0.24382885643944263
Norway,Women,1910-1919,All,3.8638020508176396,0.9764149706579488,0.6751627601050743
Norway,Women,1920-1929,All,20.347088668806897,1.2656421457434206,0.24382885643944263
Norway,Women,1930-1939,All,126.05277736200154,17.608742940581514,4.347295397108688
Norway,Women,1940-1949,All,366.4815212726564,54.81254239551452,14.27124184048268
Norway,Women,1950-1959,All,1155.5622052984072,135.77904419739997,21.838884071459
Norway,Women,1960-1969,All,1539.626653175513,179.07106460789353,41.70778156897792
Norway,Women,1970-1979,All,459.30631163818884,61.27158605512544,19.7572033508279
Norway,Women,1980-1989,All,10.472733091415336,2.099585145384708,0.22365501286974165
Peru,Men,1930-1939,All,55.32881951332092,2.551699936389923,2.2940099239349365
Peru,Men,1940-1949,All,312.01268443465233,18.60685022175312,5.228190079331398
Peru,Men,1950-1959,All,457.62057852745056,51.15885375440121,30.892433404922485
Peru,Men,1960-1969,All,86.87670589983463,18.16645011305809,11.365401953458786
Peru,Women,1940-1949,All,1260.850544244051,61.24871772527695,39.07610687613487
Peru,Women,1950-1959,All,6205.498307615519,342.2362003028393,225.3995605558157
Peru,Women,1960-1969,All,1345.1303301155567,100.81573861837387,84.98109556734562
Philippines,Men,1940-1949,All,82.16399785876274,1.7533119916915894,1.7533119916915894
Philippines,Men,1950-1959,All,795.5647457242012,71.13604727387428,41.41505327820778
Philippines,Men,1960-1969,All,945.5813822746277,124.13094568252563,75.36454686522484
Philippines,Women,1950-1959,All,1784.041022270918,120.56789839267731,70.87590807676315
Philippines,Women,1960-1969,All,3004.217624157667,277.5757545232773,178.65130439400673
Poland,Men,1920-1929,All,44.500298380486385,3.48064478667132,0
Poland,Men,1930-1939,All,166.41921480318533,8.707907813843548,3.554813782446331
Poland,Men,1940-1949,All,296.61213538367645,22.757617663516754,9.762611609563777
Poland,Men,1950-1959,All,554.683607555809,96.2049709735211,53.50305255009151
Poland,Men,1960-1969,All,440.5349881162057,56.2136337131501,33.482884008253706
Poland,Men,1970-1979,All,312.92697289262446,71.69707459526262,45.91528748375859
Poland,Men,1980-1989,All,123.55842236097953,41.747056910074434,24.448168645158717
Poland,Women,1920-1929,All,90.6520868962865,9.580004422883974,1.8580163872127287
Poland,Women,1930-1939,All,254.78493052464106,18.049893009356367,4.684218066601886
Poland,Women,1940-1949,All,391.48029252500106,20.501538174184617,7.775591918457678
Poland,Women,1950-1959,All,594.01909926485,39.01874318684557,17.750697560963374
Poland,Women,1960-1969,All,484.7939847171708,53.23813084852833,21.384738205035234
Poland,Women,1970-1979,All,295.68587001865546,34.882471398722316,13.712119996571658
Poland,Women,1980-1989,All,131.28666077666918,18.68191033328401,7.002564484003528
Portugal,Men,1910-1919,All,3.395767033530234,0,0
Portugal,Men,1920-1929,All,23.557103304485224,2.352755544974741,0.3633315285044887
Portugal,Men,1930-1939,All,63.39741003950078,1.7824822527411328,0
Portugal,Men,1940-1949,All,109.09263935046062,7.033623073310835,1.5889909751568112
Portugal,Men,1950-1959,All,121.01845849314546,12.20891671142336,4.4635462208530114
Portugal,Men,1960-1969,All,141.18347185444804,25.59437573678895,13.628527694124024
Portugal,Men,1970-1979,All,85.89632791700957,14.885181507556364,4.692770555045037
Portugal,Men,1980-1989,All,28.06320771565182,12.783987497901958,7.959049046673655
Portugal,Women,1910-1919,All,2.426089820301712,0.38551261928552094,0
Portugal,Women,1920-1929,All,28.309595073063804,4.002126042020976,1.5679526457701058
Portugal,Women,1930-1939,All,74.84124751452897,8.886244319858278,3.685151889762979
Portugal,Women,1940-1949,All,125.4371490078189,8.539864437170259,1.7180189502394247
Portugal,Women,1950-1959,All,140.6221924338339,16.406044760954707,5.381413019393403
Portugal,Women,1960-1969,All,175.19819969946695,20.05212035992024,7.59930195895673
Portugal,Women,1970-1979,All,97.45637216573078,12.617685112608823,5.917377991002384
Portugal,Women,1980-1989,All,29.26865679669647,2.7520535256719043,0.3077392098695615
Republic of Moldova,Men,1940-1949,All,183.78246203064919,10.637120068073273,2.5128740668296814
Republic of Moldova,Men,1950-1959,All,639.5948068201542,35.47308695316315,11.663879930973053
Republic of Moldova,Men,1960-1969,All,503.9330325126648,47.63450509309769,12.83384495973587
Republic of Moldova,Men,1970-1979,All,36.03322485089302,3.896127939224243,1.1418919563293457
Republic of Moldova,Women,1950-1959,All,1013.7739251255989,43.87775990366936,9.15762197971344
Republic of Moldova,Women,1960-1969,All,1885.1074824929237,86.9155422449112,22.796374082565308
Republic of Moldova,Women,1970-1979,All,111.77489718794823,3.37219700217247,0.4726409912109375
Romania,Men,1920-1929,All,162.63271844387054,22.957479238510132,2.494748145341873
Romania,Men,1930-1939,All,582.0354789197445,79.63004890084267,9.854122310876846
Romania,Men,1940-1949,All,735.1361532211304,119.84976303577423,24.82912740111351
Romania,Men,1950-1959,All,979.9167148768902,151.49775645136833,48.993337363004684
